Category: All categories,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
Day,Major depressive disorder: (Israel),Anxiety: (Israel),Loneliness: (Israel),Sadness: (Israel),Panic attack: (Israel),Suicide: (Israel),Post-traumatic stress disorder: (Israel),Psychological trauma: (Israel),Bipolar disorder: (Israel),Psychologist: (Israel),Psychiatrist: (Israel),Clonazepam: (Israel),Escitalopram: (Israel),Antidepressant: (Israel)
03/03/2020,49,64,0,48,0,10,0,11,0,52,32,0,23,0
04/03/2020,46,58,0,23,0,15,0,0,0,49,30,0,0,0
05/03/2020,0,55,0,49,0,20,0,0,11,42,0,0,0,0
06/03/2020,0,54,0,91,0,30,0,0,0,32,0,0,20,0
07/03/2020,38,76,0,70,0,22,0,0,0,42,0,0,0,0
08/03/2020,31,80,0,48,0,17,13,0,10,55,24,0,0,0
09/03/2020,40,62,0,25,0,22,0,0,0,51,28,0,0,0
10/03/2020,30,45,0,50,0,19,0,0,0,41,21,0,0,0
11/03/2020,34,69,0,41,0,14,0,0,0,39,0,0,23,0
12/03/2020,0,62,0,29,26,0,0,0,0,33,0,0,22,0
13/03/2020,30,55,0,65,0,23,0,0,0,21,22,0,31,0
14/03/2020,27,64,0,58,0,0,0,16,0,29,0,0,24,0
15/03/2020,26,66,0,59,0,17,0,0,0,22,22,0,31,0
16/03/2020,25,66,23,31,0,16,0,0,0,26,0,0,25,0
17/03/2020,0,65,30,29,0,10,0,0,0,33,15,0,19,0
18/03/2020,43,66,0,53,0,10,0,0,0,0,0,0,0,0
19/03/2020,44,51,0,58,0,0,0,0,15,16,0,0,25,0
20/03/2020,39,77,0,52,0,19,0,12,0,22,0,0,0,0
21/03/2020,0,53,0,55,0,20,0,0,0,0,0,0,22,0
22/03/2020,33,47,0,41,0,14,0,0,0,20,0,0,0,0
23/03/2020,28,60,33,35,0,14,0,0,0,23,15,19,18,0
24/03/2020,0,57,0,41,24,12,0,0,0,35,0,0,18,0
25/03/2020,0,56,0,42,25,20,0,0,0,20,0,18,0,0
26/03/2020,0,60,0,78,0,19,11,0,0,29,24,0,23,0
27/03/2020,25,65,0,61,0,18,0,0,0,0,0,0,23,0
28/03/2020,34,84,0,59,0,14,0,0,0,46,0,0,31,0
29/03/2020,31,76,23,51,25,21,0,0,0,46,0,0,0,0
30/03/2020,41,58,0,55,26,51,0,0,0,41,0,0,21,0
31/03/2020,33,56,0,56,0,34,0,0,0,29,0,0,0,0
01/04/2020,0,65,0,57,0,20,0,0,0,20,15,0,0,0
02/04/2020,42,46,0,36,0,18,0,0,0,0,0,0,24,0
03/04/2020,32,39,0,62,0,25,0,0,13,0,0,0,0,0
04/04/2020,34,61,0,54,0,33,0,0,28,24,0,0,0,0
05/04/2020,25,67,0,45,0,14,0,0,20,24,0,0,17,0
06/04/2020,0,63,0,56,0,18,0,0,11,30,0,0,23,0
07/04/2020,39,61,0,34,0,17,0,0,0,22,0,0,0,0
08/04/2020,0,48,0,46,0,18,0,0,14,24,0,0,0,0
09/04/2020,0,76,0,61,0,21,0,0,0,21,21,0,0,0
10/04/2020,34,60,0,54,26,25,0,0,0,27,0,0,20,0
11/04/2020,28,61,0,52,0,18,0,0,0,24,0,0,0,0
12/04/2020,25,81,0,80,0,19,0,0,0,29,0,20,31,0
13/04/2020,40,78,0,51,0,77,11,0,11,30,17,0,23,0
14/04/2020,34,54,0,34,0,34,0,0,11,33,0,0,0,0
15/04/2020,60,44,0,48,0,14,0,0,0,39,0,0,0,0
16/04/2020,29,70,0,57,24,18,0,0,0,35,0,0,0,0
17/04/2020,31,54,0,55,0,27,0,0,0,31,0,0,22,0
18/04/2020,41,100,0,73,0,25,0,0,0,43,0,0,0,0
19/04/2020,36,66,0,44,0,19,0,9,0,40,0,0,17,0
20/04/2020,37,49,0,46,0,25,13,0,0,35,0,0,0,0
21/04/2020,28,78,0,51,0,25,0,11,0,54,17,21,30,0
22/04/2020,46,51,0,51,0,19,0,0,0,26,18,0,17,0
23/04/2020,48,37,23,35,0,23,0,0,0,32,0,16,0,0
24/04/2020,0,52,0,42,0,19,0,0,0,31,0,0,0,0
25/04/2020,41,72,0,42,0,25,0,0,0,49,0,0,0,0
26/04/2020,41,71,0,50,28,39,0,0,0,48,0,0,0,0
27/04/2020,28,69,0,68,0,44,13,9,0,37,0,0,19,0
28/04/2020,30,64,0,45,0,43,0,13,0,26,0,0,31,0
29/04/2020,32,74,28,41,0,17,0,0,0,31,0,0,0,0
30/04/2020,52,62,0,42,0,17,0,0,0,45,16,0,0,0
01/05/2020,59,59,0,38,0,32,0,0,0,45,0,0,29,0
02/05/2020,49,89,0,61,0,28,0,0,0,64,0,0,32,0
03/05/2020,51,70,0,44,23,21,0,12,0,71,0,0,22,0
04/05/2020,38,43,0,53,0,35,11,0,0,77,23,0,20,0
05/05/2020,28,64,0,38,0,17,11,0,12,32,17,0,24,0
06/05/2020,0,68,0,45,0,30,0,0,9,52,0,21,35,0
07/05/2020,55,55,0,55,0,35,0,13,0,51,18,0,24,0
08/05/2020,43,56,0,33,0,27,0,0,0,53,0,0,0,0
09/05/2020,47,71,0,56,36,25,0,12,0,50,0,0,39,0
10/05/2020,32,81,0,34,0,24,0,0,0,50,17,0,35,0
11/05/2020,0,54,0,27,0,17,0,10,0,56,20,0,0,0
12/05/2020,41,71,0,30,25,29,0,0,10,65,28,0,27,0
13/05/2020,38,72,0,47,0,21,0,10,0,69,28,0,25,0
14/05/2020,30,76,0,40,0,21,0,0,0,61,24,26,26,0
15/05/2020,47,56,0,44,0,60,0,0,0,37,0,0,0,0
16/05/2020,0,60,30,43,0,31,0,0,0,49,0,0,27,0
17/05/2020,27,72,0,37,0,33,0,0,0,55,20,0,0,0
18/05/2020,38,62,0,48,0,18,0,0,0,59,21,0,0,0
19/05/2020,31,71,0,41,0,12,0,0,0,63,18,16,0,0
20/05/2020,40,60,0,39,0,17,0,0,0,52,23,0,21,0
21/05/2020,27,44,0,0,0,16,10,0,0,41,21,0,21,0
22/05/2020,39,66,0,39,0,21,0,0,0,44,0,0,0,0
23/05/2020,58,88,0,41,0,26,0,0,19,39,0,0,36,0
24/05/2020,38,69,0,58,0,17,0,0,0,50,26,0,0,0
25/05/2020,43,79,0,42,0,25,0,0,0,61,19,0,0,0
26/05/2020,33,82,0,28,0,22,0,0,0,68,0,0,26,0
27/05/2020,31,49,0,0,0,29,0,10,0,54,25,24,0,0
28/05/2020,28,57,0,46,0,28,0,0,0,43,24,0,27,0
29/05/2020,46,76,0,59,0,14,0,0,0,29,0,0,0,0
30/05/2020,39,70,30,47,0,24,0,12,0,44,0,0,0,0
31/05/2020,28,55,22,37,0,19,0,0,0,55,24,0,23,0
01/06/2020,44,65,28,56,0,26,0,0,0,53,0,0,0,0
02/06/2020,25,52,0,58,0,26,12,0,0,55,26,0,16,0
03/06/2020,39,82,0,41,0,18,0,15,0,61,37,0,24,0
04/06/2020,42,54,30,60,0,10,0,13,9,59,30,0,34,0
05/06/2020,41,34,0,55,0,19,11,11,0,43,0,0,31,0
06/06/2020,46,66,0,46,0,28,0,0,13,57,0,0,0,0
07/06/2020,49,56,0,44,0,30,0,12,0,75,18,18,23,0
08/06/2020,27,53,0,34,0,18,0,16,0,69,32,0,0,19
09/06/2020,48,68,0,30,24,20,9,13,0,69,29,0,27,0
10/06/2020,39,49,0,31,0,19,0,0,0,55,19,0,32,0
11/06/2020,27,53,0,41,0,15,0,0,0,39,27,0,25,0
12/06/2020,33,74,0,52,0,25,0,13,0,38,0,0,0,0
13/06/2020,52,62,0,59,0,36,0,22,0,57,0,0,0,0
14/06/2020,24,76,22,0,35,30,0,10,0,53,27,0,27,0
15/06/2020,53,80,0,59,0,19,0,10,0,46,32,0,31,0
16/06/2020,45,50,25,43,0,44,0,11,11,71,22,0,26,0
17/06/2020,50,67,0,55,22,40,0,0,0,56,19,0,22,0
18/06/2020,39,43,0,31,0,26,12,10,12,43,23,0,33,0
19/06/2020,0,48,0,41,0,27,0,12,0,44,0,0,0,0
20/06/2020,44,66,0,75,0,38,0,0,15,32,0,0,21,0
21/06/2020,40,60,0,27,0,25,0,10,0,59,35,19,34,0
22/06/2020,41,48,0,31,0,21,11,10,0,53,30,0,16,0
23/06/2020,42,64,0,46,23,20,10,12,0,52,18,0,24,0
24/06/2020,33,58,0,56,0,18,0,0,0,43,21,0,18,0
25/06/2020,39,45,0,34,0,14,14,0,0,49,19,0,0,0
26/06/2020,34,74,0,61,0,48,0,0,0,35,0,0,0,0
27/06/2020,57,63,0,57,0,28,0,0,0,37,0,0,30,0
28/06/2020,34,65,0,56,0,18,9,9,0,58,42,0,26,0
29/06/2020,42,62,0,55,22,19,0,12,0,50,17,17,24,0
30/06/2020,32,62,0,41,0,16,10,0,0,48,0,0,23,0
01/07/2020,30,42,0,43,0,21,0,0,0,59,18,0,18,0
02/07/2020,41,34,0,52,0,17,0,0,10,44,0,0,26,0
03/07/2020,47,74,0,59,0,26,0,0,19,45,0,0,0,0
04/07/2020,83,46,0,36,0,52,0,0,16,37,0,0,0,0
05/07/2020,45,88,0,40,22,29,0,11,10,48,33,16,19,0
06/07/2020,34,70,25,51,0,26,0,0,11,40,27,0,17,0
07/07/2020,41,78,0,40,24,37,0,0,0,45,0,0,22,0
